Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Total Revenue
17503,3,2,558.96,4,1,2,412,Needs Attention,558.96
17504,207,18,9565.12,2,3,4,234,At Risk,9565.12
17505,162,5,2435.48,2,2,4,224,At Risk,2435.48
17506,76,1,302.2,3,1,1,311,Needs Attention,302.2
17507,262,2,605.58,2,1,2,212,Needs Attention,605.58
17508,281,8,4579.23,2,3,4,234,At Risk,4579.23
17509,58,8,6115.14,3,3,4,334,Loyal,6115.14
17510,25,2,514.56,4,1,2,412,Needs Attention,514.56
17511,3,60,175603.55,4,3,4,434,Champions,175603.55
17512,29,18,5467.82,3,3,4,334,Loyal,5467.82
17513,73,3,1158.8,3,2,3,323,Loyal,1158.8
17514,129,2,542.83,2,1,2,212,Needs Attention,542.83
17515,32,9,1617.46,3,3,3,333,Loyal,1617.46
17516,16,6,957.55,4,3,3,433,Champions,957.55
17517,309,1,153.94,2,1,1,211,Lost,153.94
17518,426,2,329.42,1,1,1,111,Lost,329.42
17519,18,15,5109.47,4,3,4,434,Champions,5109.47
17520,54,1,546.81,3,1,2,312,Needs Attention,546.81
17521,30,5,1278.06,3,2,3,323,Loyal,1278.06
17522,2,5,1070.71,4,2,3,423,Champions,1070.71
17523,12,4,652.74,4,2,2,422,Needs Attention,652.74
17524,362,3,539.14,2,2,2,222,At Risk,539.14
17525,360,3,1161.9,2,2,3,223,At Risk,1161.9
17526,5,12,4166.04,4,3,4,434,Champions,4166.04
17527,54,4,939.37,3,2,3,323,Loyal,939.37
17528,2,8,3628.5,4,3,4,434,Champions,3628.5
17529,611,2,1240.25,1,1,3,113,Needs Attention,1240.25
17530,2,12,3141.51,4,3,4,434,Champions,3141.51
17531,191,3,1266.82,2,2,3,223,At Risk,1266.82
17532,386,1,65.34,1,1,1,111,Lost,65.34
17533,435,1,34.8,1,1,1,111,Lost,34.8
17534,54,5,1668.83,3,2,3,323,Loyal,1668.83
17535,281,1,164.4,2,1,1,211,Lost,164.4
17536,178,3,364.83,2,2,2,222,At Risk,364.83
17537,30,2,897.62,3,1,2,312,Needs Attention,897.62
17538,26,1,98.42,4,1,1,411,Needs Attention,98.42
17539,618,4,1226.57,1,2,3,123,At Risk,1226.57
17540,25,6,1590.6,4,3,3,433,Champions,1590.6
17541,510,1,124.46,1,1,1,111,Lost,124.46
17542,270,3,341.7,2,2,1,221,Needs Attention,341.7
17543,550,1,120.05,1,1,1,111,Lost,120.05
17544,391,3,960.69,1,2,3,123,At Risk,960.69
17545,44,6,1448.54,3,3,3,333,Loyal,1448.54
17547,376,2,727.85,2,1,2,212,Needs Attention,727.85
17548,234,4,731.26,2,2,2,222,At Risk,731.26
17549,24,2,148.86,4,1,1,411,Needs Attention,148.86
17550,198,9,2547.64,2,3,4,234,At Risk,2547.64
17551,360,1,306.84,2,1,1,211,Lost,306.84
17552,61,12,3085.29,3,3,4,334,Loyal,3085.29
17553,130,4,3757.6,2,2,4,224,At Risk,3757.6
17554,2,5,1952.45,4,2,3,423,Champions,1952.45
17555,20,5,1057.74,4,2,3,423,Champions,1057.74
17556,206,2,300.67,2,1,1,211,Lost,300.67
17557,15,4,575.46,4,2,2,422,Needs Attention,575.46
17558,394,1,259.17,1,1,1,111,Lost,259.17
17559,513,1,167.62,1,1,1,111,Lost,167.62
17560,95,8,1895.8,3,3,3,333,Loyal,1895.8
17561,20,4,722.34,4,2,2,422,Needs Attention,722.34
17562,15,7,1122.38,4,3,3,433,Champions,1122.38
17563,579,2,392.38,1,1,2,112,Needs Attention,392.38
17564,25,3,454.01,4,2,2,422,Needs Attention,454.01
17565,587,1,131.83,1,1,1,111,Lost,131.83
17566,9,2,901.21,4,1,3,413,Loyal,901.21
17567,8,9,5356.03,4,3,4,434,Champions,5356.03
17568,634,1,382.79,1,1,2,112,Needs Attention,382.79
17569,333,1,344.14,2,1,1,211,Lost,344.14
17570,382,1,100.0,1,1,1,111,Lost,100.0
17571,51,5,1703.75,3,2,3,323,Loyal,1703.75
17572,72,10,723.01,3,3,2,332,Needs Attention,723.01
17573,30,3,380.6,3,2,2,322,Needs Attention,380.6
17574,243,1,185.65,2,1,1,211,Lost,185.65
17575,668,1,171.7,1,1,1,111,Lost,171.7
17576,9,41,9056.81,4,3,4,434,Champions,9056.81
17577,646,2,348.75,1,1,1,111,Lost,348.75
17578,219,7,1047.33,2,3,3,233,At Risk,1047.33
17579,5,4,753.28,4,2,2,422,Needs Attention,753.28
17580,253,5,545.27,2,2,2,222,At Risk,545.27
17581,1,43,18757.75,4,3,4,434,Champions,18757.75
17582,237,5,1450.7,2,2,3,223,At Risk,1450.7
17583,561,1,135.95,1,1,1,111,Lost,135.95
17584,8,6,5309.42,4,3,4,434,Champions,5309.42
17585,110,7,2093.3,2,3,3,233,At Risk,2093.3
17586,620,1,167.4,1,1,1,111,Lost,167.4
17587,629,1,181.66,1,1,1,111,Lost,181.66
17588,101,7,2939.55,2,3,4,234,At Risk,2939.55
17589,61,18,14049.87,3,3,4,334,Loyal,14049.87
17590,3,3,1479.22,4,2,3,423,Champions,1479.22
17591,74,8,2776.67,3,3,4,334,Loyal,2776.67
17592,739,1,148.3,1,1,1,111,Lost,148.3
17593,4,11,8095.8,4,3,4,434,Champions,8095.8
17594,86,4,2497.88,3,2,4,324,Loyal,2497.88
17595,13,2,388.79,4,1,2,412,Needs Attention,388.79
17596,24,13,4920.67,4,3,4,434,Champions,4920.67
17597,214,5,3484.09,2,2,4,224,At Risk,3484.09
17598,382,1,409.98,1,1,2,112,Needs Attention,409.98
17599,478,1,52.05,1,1,1,111,Lost,52.05
17600,18,1,161.67,4,1,1,411,Needs Attention,161.67
17601,240,2,421.48,2,1,2,212,Needs Attention,421.48
17602,3,14,7451.13,4,3,4,434,Champions,7451.13
17603,79,4,1793.48,3,2,3,323,Loyal,1793.48
17604,218,6,945.93,2,3,3,233,At Risk,945.93
17605,591,1,160.75,1,1,1,111,Lost,160.75
17606,738,1,87.3,1,1,1,111,Lost,87.3
17607,377,1,333.81,2,1,1,211,Lost,333.81
17608,34,4,498.53,3,2,2,322,Needs Attention,498.53
17609,41,11,1894.34,3,3,3,333,Loyal,1894.34
17610,541,5,1529.49,1,2,3,123,At Risk,1529.49
17611,8,28,8371.98,4,3,4,434,Champions,8371.98
17612,54,18,5394.86,3,3,4,334,Loyal,5394.86
17613,23,14,4559.15,4,3,4,434,Champions,4559.15
17614,58,1,390.07,3,1,2,312,Needs Attention,390.07
17615,131,6,733.2,2,3,2,232,At Risk,733.2
17616,174,4,1060.8,2,2,3,223,At Risk,1060.8
17617,559,1,395.33,1,1,2,112,Needs Attention,395.33
17618,6,11,4073.24,4,3,4,434,Champions,4073.24
17619,313,1,218.52,2,1,1,211,Lost,218.52
17620,60,1,81.44,3,1,1,311,Needs Attention,81.44
17621,22,6,3175.12,4,3,4,434,Champions,3175.12
17622,598,2,1130.21,1,1,3,113,Needs Attention,1130.21
17623,33,7,2383.67,3,3,4,334,Loyal,2383.67
17624,15,4,1568.63,4,2,3,423,Champions,1568.63
17625,19,8,6067.8,4,3,4,434,Champions,6067.8
17626,603,1,254.0,1,1,1,111,Lost,254.0
17627,479,1,296.36,1,1,1,111,Lost,296.36
17628,82,1,75.75,3,1,1,311,Needs Attention,75.75
17629,6,10,2455.52,4,3,4,434,Champions,2455.52
17630,170,2,503.6,2,1,2,212,Needs Attention,503.6
17631,2,7,998.49,4,3,3,433,Champions,998.49
17633,32,7,2057.39,3,3,3,333,Loyal,2057.39
17634,37,9,2361.97,3,3,4,334,Loyal,2361.97
17635,425,3,1265.58,1,2,3,123,At Risk,1265.58
17636,20,1,285.56,4,1,1,411,Needs Attention,285.56
17637,32,2,547.06,3,1,2,312,Needs Attention,547.06
17638,648,2,842.4,1,1,2,112,Needs Attention,842.4
17639,277,6,615.17,2,3,2,232,At Risk,615.17
17640,87,6,3168.94,3,3,4,334,Loyal,3168.94
17642,120,5,1824.49,2,2,3,223,At Risk,1824.49
17643,374,2,541.25,2,1,2,212,Needs Attention,541.25
17644,2,20,6028.6,4,3,4,434,Champions,6028.6
17646,220,12,4149.79,2,3,4,234,At Risk,4149.79
17647,66,3,331.66,3,2,1,321,Needs Attention,331.66
17648,61,5,2216.37,3,2,3,323,Loyal,2216.37
17649,139,3,1578.89,2,2,3,223,At Risk,1578.89
17650,22,1,166.08,4,1,1,411,Needs Attention,166.08
17651,12,16,5703.52,4,3,4,434,Champions,5703.52
17652,26,12,4867.72,4,3,4,434,Champions,4867.72
17653,37,4,1207.56,3,2,3,323,Loyal,1207.56
17654,278,1,117.55,2,1,1,211,Lost,117.55
17655,11,9,3652.48,4,3,4,434,Champions,3652.48
17656,74,5,1674.69,3,2,3,323,Loyal,1674.69
17657,431,1,126.0,1,1,1,111,Lost,126.0
17658,26,2,595.42,4,1,2,412,Needs Attention,595.42
17659,18,14,3834.79,4,3,4,434,Champions,3834.79
17660,142,2,359.47,2,1,2,212,Needs Attention,359.47
17662,662,2,412.92,1,1,2,112,Needs Attention,412.92
17663,26,17,5175.83,4,3,4,434,Champions,5175.83
17664,19,4,1166.23,4,2,3,423,Champions,1166.23
17665,494,1,563.1,1,1,2,112,Needs Attention,563.1
17666,4,5,2047.8,4,2,3,423,Champions,2047.8
17667,67,9,3950.7,3,3,4,334,Loyal,3950.7
17668,2,2,347.75,4,1,1,411,Needs Attention,347.75
17669,43,10,6142.35,3,3,4,334,Loyal,6142.35
17670,228,1,205.7,2,1,1,211,Lost,205.7
17671,16,5,2403.34,4,2,4,424,Champions,2403.34
17672,51,7,5778.63,3,3,4,334,Loyal,5778.63
17673,2,13,4233.58,4,3,4,434,Champions,4233.58
17674,75,2,851.7,3,1,2,312,Needs Attention,851.7
17675,2,70,38259.6,4,3,4,434,Champions,38259.6
17676,5,10,2765.84,4,3,4,434,Champions,2765.84
17677,2,54,36692.91,4,3,4,434,Champions,36692.91
17678,264,2,599.76,2,1,2,212,Needs Attention,599.76
17679,53,7,3577.61,3,3,4,334,Loyal,3577.61
17680,24,3,497.45,4,2,2,422,Needs Attention,497.45
17681,598,5,731.2,1,2,2,122,At Risk,731.2
17682,11,11,4456.78,4,3,4,434,Champions,4456.78
17683,386,3,819.01,1,2,2,122,At Risk,819.01
17684,44,1,239.41,3,1,1,311,Needs Attention,239.41
17685,17,12,5943.17,4,3,4,434,Champions,5943.17
17686,8,9,8296.81,4,3,4,434,Champions,8296.81
17687,421,1,432.68,1,1,2,112,Needs Attention,432.68
17688,394,1,304.2,1,1,1,111,Lost,304.2
17689,389,2,317.08,1,1,1,111,Lost,317.08
17690,31,20,7448.1,3,3,4,334,Loyal,7448.1
17691,359,4,780.05,2,2,2,222,At Risk,780.05
17692,128,12,2975.8,2,3,4,234,At Risk,2975.8
17693,138,1,200.47,2,1,1,211,Lost,200.47
17694,142,3,1695.97,2,2,3,223,At Risk,1695.97
17695,132,5,1746.04,2,2,3,223,At Risk,1746.04
17696,39,27,7679.59,3,3,4,334,Loyal,7679.59
17697,237,1,338.95,2,1,1,211,Lost,338.95
17698,261,1,154.95,2,1,1,211,Lost,154.95
17699,477,2,442.0,1,1,2,112,Needs Attention,442.0
17700,17,14,6679.97,4,3,4,434,Champions,6679.97
17701,253,1,417.95,2,1,2,212,Needs Attention,417.95
17702,31,6,3144.04,3,3,4,334,Loyal,3144.04
17703,36,4,1094.84,3,2,3,323,Loyal,1094.84
17704,169,2,885.19,2,1,2,212,Needs Attention,885.19
17705,4,11,2083.9,4,3,3,433,Champions,2083.9
17706,5,31,20749.98,4,3,4,434,Champions,20749.98
17707,186,8,609.3,2,3,2,232,At Risk,609.3
17708,188,4,887.93,2,2,2,222,At Risk,887.93
17709,170,5,671.01,2,2,2,222,At Risk,671.01
17710,424,1,293.5,1,1,1,111,Lost,293.5
17711,11,2,385.1,4,1,2,412,Needs Attention,385.1
17712,45,1,522.91,3,1,2,312,Needs Attention,522.91
17713,383,4,1198.09,1,2,3,123,At Risk,1198.09
17714,321,5,1410.18,2,2,3,223,At Risk,1410.18
17715,201,2,489.6,2,1,2,212,Needs Attention,489.6
17716,23,24,15956.97,4,3,4,434,Champions,15956.97
17717,422,1,376.92,1,1,2,112,Needs Attention,376.92
17718,233,2,439.18,2,1,2,212,Needs Attention,439.18
17719,38,15,5396.04,3,3,4,334,Loyal,5396.04
17720,27,10,2768.91,3,3,4,334,Loyal,2768.91
17721,660,1,307.21,1,1,1,111,Lost,307.21
17722,97,5,4430.36,2,2,4,224,At Risk,4430.36
17723,128,7,3378.4,2,3,4,234,At Risk,3378.4
17724,72,3,1033.0,3,2,3,323,Loyal,1033.0
17725,17,11,3439.08,4,3,4,434,Champions,3439.08
17726,396,7,1092.06,1,3,3,133,At Risk,1092.06
17727,16,1,1060.25,4,1,3,413,Loyal,1060.25
17728,4,5,4238.76,4,2,4,424,Champions,4238.76
17729,597,1,438.65,1,1,2,112,Needs Attention,438.65
17730,4,20,7773.8,4,3,4,434,Champions,7773.8
17731,80,6,1708.99,3,3,3,333,Loyal,1708.99
17732,373,8,2470.39,2,3,4,234,At Risk,2470.39
17733,39,2,692.19,3,1,2,312,Needs Attention,692.19
17734,54,6,1442.32,3,3,3,333,Loyal,1442.32
17735,3,26,17244.93,4,3,4,434,Champions,17244.93
17736,10,3,377.44,4,2,2,422,Needs Attention,377.44
17737,10,2,168.24,4,1,1,411,Needs Attention,168.24
17738,20,13,4183.56,4,3,4,434,Champions,4183.56
17739,12,18,7730.59,4,3,4,434,Champions,7730.59
17740,390,6,426.9,1,3,2,132,At Risk,426.9
17741,407,2,101.1,1,1,1,111,Lost,101.1
17742,114,11,2098.48,2,3,3,233,At Risk,2098.48
17743,449,1,229.2,1,1,1,111,Lost,229.2
17744,4,7,2649.14,4,3,4,434,Champions,2649.14
17745,478,2,600.34,1,1,2,112,Needs Attention,600.34
17746,241,4,904.18,2,2,3,223,At Risk,904.18
17747,113,1,71.4,2,1,1,211,Lost,71.4
17748,528,1,358.15,1,1,2,112,Needs Attention,358.15
17749,179,3,1026.18,2,2,3,223,At Risk,1026.18
17750,6,9,1797.57,4,3,3,433,Champions,1797.57
17751,422,1,157.86,1,1,1,111,Lost,157.86
17752,360,1,80.64,2,1,1,211,Lost,80.64
17753,465,4,390.56,1,2,2,122,At Risk,390.56
17754,1,13,4577.53,4,3,4,434,Champions,4577.53
17756,376,3,733.7,2,2,2,222,At Risk,733.7
17757,2,56,9422.45,4,3,4,434,Champions,9422.45
17758,20,12,5012.53,4,3,4,434,Champions,5012.53
17759,18,5,1276.91,4,2,3,423,Champions,1276.91
17760,22,6,918.93,4,3,3,433,Champions,918.93
17761,33,1,712.78,3,1,2,312,Needs Attention,712.78
17762,457,1,129.75,1,1,1,111,Lost,129.75
17763,264,4,86.15,2,2,1,221,Needs Attention,86.15
17764,51,5,1623.64,3,2,3,323,Loyal,1623.64
17765,159,4,530.8,2,2,2,222,At Risk,530.8
17766,382,2,299.61,1,1,1,111,Lost,299.61
17767,16,2,413.05,4,1,2,412,Needs Attention,413.05
17768,9,7,3509.51,4,3,4,434,Champions,3509.51
17769,13,17,7103.08,4,3,4,434,Champions,7103.08
17770,199,5,1143.27,2,2,3,223,At Risk,1143.27
17771,57,4,387.41,3,2,2,322,Needs Attention,387.41
17772,11,3,384.77,4,2,2,422,Needs Attention,384.77
17773,515,2,585.27,1,1,2,112,Needs Attention,585.27
17774,97,9,3328.05,2,3,4,234,At Risk,3328.05
17775,255,1,56.4,2,1,1,211,Lost,56.4
17776,387,2,338.56,1,1,1,111,Lost,338.56
17777,25,3,665.86,4,2,2,422,Needs Attention,665.86
17778,662,1,197.7,1,1,1,111,Lost,197.7
17779,22,3,658.57,4,2,2,422,Needs Attention,658.57
17780,668,3,352.91,1,2,2,122,At Risk,352.91
17781,160,2,188.02,2,1,1,211,Lost,188.02
17782,383,2,679.02,1,1,2,112,Needs Attention,679.02
17783,73,3,379.91,3,2,2,322,Needs Attention,379.91
17784,551,1,112.86,1,1,1,111,Lost,112.86
17785,54,3,403.38,3,2,2,322,Needs Attention,403.38
17786,86,2,278.74,3,1,1,311,Needs Attention,278.74
17787,153,4,2601.47,2,2,4,224,At Risk,2601.47
17788,74,2,1117.9,3,1,3,313,Loyal,1117.9
17789,282,2,397.15,2,1,2,212,Needs Attention,397.15
17790,27,20,2783.61,3,3,4,334,Loyal,2783.61
17791,30,1,106.1,3,1,1,311,Needs Attention,106.1
17792,468,2,370.05,1,1,2,112,Needs Attention,370.05
17793,26,1,323.04,4,1,1,411,Needs Attention,323.04
17794,687,2,147.3,1,1,1,111,Lost,147.3
17795,180,2,350.39,2,1,2,212,Needs Attention,350.39
17796,41,7,1361.99,3,3,3,333,Loyal,1361.99
17797,23,8,1985.87,4,3,3,433,Champions,1985.87
17798,582,1,183.09,1,1,1,111,Lost,183.09
17799,23,20,6341.89,4,3,4,434,Champions,6341.89
17800,38,9,1199.01,3,3,3,333,Loyal,1199.01
17801,452,3,798.33,1,2,2,122,At Risk,798.33
17802,83,10,5053.12,3,3,4,334,Loyal,5053.12
17803,393,1,184.66,1,1,1,111,Lost,184.66
17804,377,3,385.23,2,2,2,222,At Risk,385.23
17805,74,2,927.03,3,1,3,313,Loyal,927.03
17806,12,1,546.04,4,1,2,412,Needs Attention,546.04
17807,396,3,437.87,1,2,2,122,At Risk,437.87
17808,549,4,262.64,1,2,1,121,Needs Attention,262.64
17809,17,20,11337.39,4,3,4,434,Champions,11337.39
17810,669,2,374.81,1,1,2,112,Needs Attention,374.81
17811,5,47,9609.8,4,3,4,434,Champions,9609.8
17812,13,7,1165.89,4,3,3,433,Champions,1165.89
17813,15,5,1770.88,4,2,3,423,Champions,1770.88
17814,376,2,1617.32,2,1,3,213,Needs Attention,1617.32
17815,394,1,591.96,1,1,2,112,Needs Attention,591.96
17816,37,6,112.32,3,3,1,331,Needs Attention,112.32
17817,5,6,807.85,4,3,2,432,Needs Attention,807.85
17818,738,1,130.18,1,1,1,111,Lost,130.18
17819,72,12,6612.52,3,3,4,334,Loyal,6612.52
17820,375,1,183.56,2,1,1,211,Lost,183.56
17821,407,1,334.62,1,1,1,111,Lost,334.62
17822,421,5,2188.5,1,2,3,123,At Risk,2188.5
17823,422,2,494.25,1,1,2,112,Needs Attention,494.25
17824,52,1,298.4,3,1,1,311,Needs Attention,298.4
17825,599,4,731.96,1,2,2,122,At Risk,731.96
17826,375,1,134.59,2,1,1,211,Lost,134.59
17827,6,6,2388.05,4,3,4,434,Champions,2388.05
17828,23,4,1820.09,4,2,3,423,Champions,1820.09
17829,299,5,4756.74,2,2,4,224,At Risk,4756.74
17830,2,3,398.7,4,2,2,422,Needs Attention,398.7
17831,34,1,35.4,3,1,1,311,Needs Attention,35.4
17832,50,1,155.37,3,1,1,311,Needs Attention,155.37
17833,724,1,342.36,1,1,1,111,Lost,342.36
17834,415,2,730.47,1,1,2,112,Needs Attention,730.47
17835,3,3,350.64,4,2,2,422,Needs Attention,350.64
17836,48,1,110.21,3,1,1,311,Needs Attention,110.21
17837,43,8,1593.38,3,3,3,333,Loyal,1593.38
17838,27,13,6722.9,3,3,4,334,Loyal,6722.9
17839,43,1,338.8,3,1,1,311,Needs Attention,338.8
17840,444,1,185.72,1,1,1,111,Lost,185.72
17841,2,211,70884.07,4,3,4,434,Champions,70884.07
17842,603,1,430.69,1,1,2,112,Needs Attention,430.69
17843,304,2,326.23,2,1,1,211,Lost,326.23
17844,107,1,51.56,2,1,1,211,Lost,51.56
17845,556,4,598.19,1,2,2,122,At Risk,598.19
17846,86,1,2033.1,3,1,3,313,Loyal,2033.1
17847,516,2,129.69,1,1,1,111,Lost,129.69
17848,82,30,3650.9,3,3,4,334,Loyal,3650.9
17849,219,8,1063.76,2,3,3,233,At Risk,1063.76
17850,373,155,56600.08,2,3,4,234,At Risk,56600.08
17851,423,6,1563.34,1,3,3,133,At Risk,1563.34
17852,12,5,663.21,4,2,2,422,Needs Attention,663.21
17853,408,3,1608.19,1,2,3,123,At Risk,1608.19
17854,186,6,1071.45,2,3,3,233,At Risk,1071.45
17855,373,1,417.94,2,1,2,212,Needs Attention,417.94
17856,2,4,1418.03,4,2,3,423,Champions,1418.03
17857,5,24,28682.24,4,3,4,434,Champions,28682.24
17858,6,30,12797.65,4,3,4,434,Champions,12797.65
17859,305,1,148.21,2,1,1,211,Lost,148.21
17860,369,4,1015.54,2,2,3,223,At Risk,1015.54
17861,4,18,5127.69,4,3,4,434,Champions,5127.69
17862,324,4,1279.09,2,2,3,223,At Risk,1279.09
17863,60,12,5745.2,3,3,4,334,Loyal,5745.2
17864,13,5,924.32,4,2,3,423,Champions,924.32
17865,31,46,26374.39,3,3,4,334,Loyal,26374.39
17866,143,3,1134.95,2,2,3,223,At Risk,1134.95
17867,31,15,1621.28,3,3,3,333,Loyal,1621.28
17868,387,1,234.65,1,1,1,111,Lost,234.65
17869,108,7,1036.16,2,3,3,233,At Risk,1036.16
17870,3,13,3108.15,4,3,4,434,Champions,3108.15
17871,205,5,1118.99,2,2,3,223,At Risk,1118.99
17872,382,1,235.87,1,1,1,111,Lost,235.87
17873,81,18,6515.88,3,3,4,334,Loyal,6515.88
17874,186,6,683.46,2,3,2,232,At Risk,683.46
17875,689,1,167.1,1,1,1,111,Lost,167.1
17876,400,3,3424.02,1,2,4,124,At Risk,3424.02
17877,171,1,237.61,2,1,1,211,Lost,237.61
17878,44,3,1412.33,3,2,3,323,Loyal,1412.33
17879,174,1,178.52,2,1,1,211,Lost,178.52
17880,365,3,824.92,2,2,2,222,At Risk,824.92
17881,305,1,133.35,2,1,1,211,Lost,133.35
17882,380,2,313.46,2,1,1,211,Lost,313.46
17883,4,7,995.85,4,3,3,433,Champions,995.85
17884,4,20,3072.89,4,3,4,434,Champions,3072.89
17885,13,1,190.19,4,1,1,411,Needs Attention,190.19
17886,32,6,1608.38,3,3,3,333,Loyal,1608.38
17887,130,1,111.35,2,1,1,211,Lost,111.35
17888,22,25,1820.44,4,3,3,433,Champions,1820.44
17889,213,7,774.87,2,3,2,232,At Risk,774.87
17890,323,2,602.09,2,1,2,212,Needs Attention,602.09
17891,163,1,203.86,2,1,1,211,Lost,203.86
17892,57,3,244.1,3,2,1,321,Needs Attention,244.1
17893,226,1,112.25,2,1,1,211,Lost,112.25
17894,72,18,2453.38,3,3,4,334,Loyal,2453.38
17895,45,1,98.0,3,1,1,311,Needs Attention,98.0
17896,24,1,256.32,4,1,1,411,Needs Attention,256.32
17897,173,9,2585.0,2,3,4,234,At Risk,2585.0
17898,86,4,299.18,3,2,1,321,Needs Attention,299.18
17899,160,1,155.8,2,1,1,211,Lost,155.8
17900,191,2,112.2,2,1,1,211,Lost,112.2
17901,30,3,260.08,3,2,1,321,Needs Attention,260.08
17902,547,1,216.4,1,1,1,111,Lost,216.4
17903,395,1,381.09,1,1,2,112,Needs Attention,381.09
17904,22,1,191.67,4,1,1,411,Needs Attention,191.67
17905,72,13,2383.52,3,3,4,334,Loyal,2383.52
17906,248,1,72.9,2,1,1,211,Lost,72.9
17907,641,1,291.76,1,1,1,111,Lost,291.76
17908,374,5,1411.54,2,2,3,223,At Risk,1411.54
17909,738,1,132.55,1,1,1,111,Lost,132.55
17910,727,1,261.7,1,1,1,111,Lost,261.7
17911,10,1,366.23,4,1,2,412,Needs Attention,366.23
17912,311,6,375.5,2,3,2,232,At Risk,375.5
17913,59,14,3479.64,3,3,4,334,Loyal,3479.64
17914,4,1,336.43,4,1,1,411,Needs Attention,336.43
17915,552,1,242.13,1,1,1,111,Lost,242.13
17916,629,2,43.87,1,1,1,111,Lost,43.87
17917,46,3,341.28,3,2,1,321,Needs Attention,341.28
17918,501,3,396.39,1,2,2,122,At Risk,396.39
17919,89,2,1840.32,3,1,3,313,Loyal,1840.32
17920,5,54,24516.46,4,3,4,434,Champions,24516.46
17921,65,10,2423.5,3,3,4,334,Loyal,2423.5
17922,544,1,170.4,1,1,1,111,Lost,170.4
17923,283,3,497.0,2,2,2,222,At Risk,497.0
17924,12,8,3536.7,4,3,4,434,Champions,3536.7
17925,373,1,488.16,2,1,2,212,Needs Attention,488.16
17926,134,5,1035.49,2,2,3,223,At Risk,1035.49
17927,722,1,294.0,1,1,1,111,Lost,294.0
17928,46,3,341.24,3,2,1,321,Needs Attention,341.24
17929,12,12,3082.1,4,3,4,434,Champions,3082.1
17930,36,13,4275.22,3,3,4,334,Loyal,4275.22
17931,135,14,3437.29,2,3,4,234,At Risk,3437.29
17932,30,3,1331.57,3,2,3,323,Loyal,1331.57
17933,633,1,114.69,1,1,1,111,Lost,114.69
17934,52,3,1049.15,3,2,3,323,Loyal,1049.15
17935,139,7,686.14,2,3,2,232,At Risk,686.14
17936,6,1,389.84,4,1,2,412,Needs Attention,389.84
17937,9,7,4301.22,4,3,4,434,Champions,4301.22
17938,421,1,144.29,1,1,1,111,Lost,144.29
17939,160,1,99.14,2,1,1,211,Lost,99.14
17940,50,16,30393.19,3,3,4,334,Loyal,30393.19
17941,131,4,1433.28,2,2,3,223,At Risk,1433.28
17942,8,1,77.5,4,1,1,411,Needs Attention,77.5
17944,424,1,75.41,1,1,1,111,Lost,75.41
17945,697,3,360.35,1,2,2,122,At Risk,360.35
17946,234,2,149.58,2,1,1,211,Lost,149.58
17947,38,1,176.68,3,1,1,311,Needs Attention,176.68
17948,148,1,358.56,2,1,2,212,Needs Attention,358.56
17949,2,118,118628.08,4,3,4,434,Champions,118628.08
17950,73,7,1432.81,3,3,3,333,Loyal,1432.81
17951,40,4,1636.08,3,2,3,323,Loyal,1636.08
17952,379,4,819.61,2,2,2,222,At Risk,819.61
17953,541,1,160.82,1,1,1,111,Lost,160.82
17954,6,19,3966.05,4,3,4,434,Champions,3966.05
17955,199,6,949.9,2,3,3,233,At Risk,949.9
17956,250,1,12.75,2,1,1,211,Lost,12.75
17957,67,1,111.68,3,1,1,311,Needs Attention,111.68
17958,117,2,973.88,2,1,3,213,Needs Attention,973.88
17959,593,1,140.75,1,1,1,111,Lost,140.75
17960,172,3,135.08,2,2,1,221,Needs Attention,135.08
17961,22,100,2995.54,4,3,4,434,Champions,2995.54
17962,143,4,687.42,2,2,2,222,At Risk,687.42
17963,472,4,651.51,1,2,2,122,At Risk,651.51
17964,32,2,733.46,3,1,2,312,Needs Attention,733.46
17965,38,29,7240.98,3,3,4,334,Loyal,7240.98
17966,38,10,1974.42,3,3,3,333,Loyal,1974.42
17967,372,2,357.29,2,1,2,212,Needs Attention,357.29
17968,374,4,888.04,2,2,2,222,At Risk,888.04
17969,167,20,2369.94,2,3,4,234,At Risk,2369.94
17970,212,1,582.59,2,1,2,212,Needs Attention,582.59
17971,549,1,161.94,1,1,1,111,Lost,161.94
17972,242,1,136.04,2,1,1,211,Lost,136.04
17973,52,1,337.04,3,1,1,311,Needs Attention,337.04
17974,25,6,1858.06,4,3,3,433,Champions,1858.06
17975,16,24,7028.83,4,3,4,434,Champions,7028.83
17976,373,1,706.38,2,1,2,212,Needs Attention,706.38
17977,30,2,1565.63,3,1,3,313,Loyal,1565.63
17978,366,4,1461.76,2,2,3,223,At Risk,1461.76
17979,36,4,757.71,3,2,2,322,Needs Attention,757.71
17980,166,4,1033.42,2,2,3,223,At Risk,1033.42
17981,411,1,239.12,1,1,1,111,Lost,239.12
17982,681,1,138.18,1,1,1,111,Lost,138.18
17983,396,1,171.71,1,1,1,111,Lost,171.71
17984,146,5,1191.27,2,2,3,223,At Risk,1191.27
17985,23,1,634.95,4,1,2,412,Needs Attention,634.95
17986,57,1,20.8,3,1,1,311,Needs Attention,20.8
17987,186,5,1003.64,2,2,3,223,At Risk,1003.64
17988,12,14,489.54,4,3,2,432,Needs Attention,489.54
17989,380,1,228.83,2,1,1,211,Lost,228.83
